Standish,,,['290'],Miscellanies.,EPF108491025,"-290.
            Thirteen plates of  piece . Six Green
              Serpentine
              
              stone. A cup with cover of a dark
               Serpentine stone. The same of a paler  colour. Two scollop'd shallow cups
               of pale serpentine stone wanting a piece. Two 
              square boxes with locks of pale
               serpentine stone. Two Candlesticks  of the same. One Tankard of redish
               Serpentine. One tea pott, 2 Canisters  One sugar dish. One
                Standish wt.  Ink pott, sand &
              wafer box. five  Candlesticks wanting 1  dishes 2 of them broken. Three  mortars, one
              pestle. Two cups wt. covers on 3 knobs. One boat. Two 
              Sand boxes. Six cups. ten saucers  Ink pott with a cover. Two dram.  cups
              one broken. Knive cane, hafts  beads &c. of  Dr. Adairs- Exl.
                2. 3. 0.
            
            
              
              & Base story"
Dr. Adairs-,,,['290'],Miscellanies.,EPF108491025,"-290.
            Thirteen plates of  piece . Six Green
              Serpentine
              
              stone. A cup with cover of a dark
               Serpentine stone. The same of a paler  colour. Two scollop'd shallow cups
               of pale serpentine stone wanting a piece. Two 
              square boxes with locks of pale
               serpentine stone. Two Candlesticks  of the same. One Tankard of redish
               Serpentine. One tea pott, 2 Canisters  One sugar dish. One
                Standish wt.  Ink pott, sand &
              wafer box. five  Candlesticks wanting 1  dishes 2 of them broken. Three  mortars, one
              pestle. Two cups wt. covers on 3 knobs. One boat. Two 
              Sand boxes. Six cups. ten saucers  Ink pott with a cover. Two dram.  cups
              one broken. Knive cane, hafts  beads &c. of  Dr. Adairs- Exl.
                2. 3. 0.
            
            
              
              & Base story"
Dr. Hampe,,,['2095'],Miscellanies.,EPF108491025v,"2095.
            Starch made of Potatoes by chemical art much whiter & finer then the ordinary from
               Dr. Hampe
            
              
              19 g"
Mr. Clark,#Mr._Clark,,['2096'],Miscellanies.,EPF108491025v,"2096
            An Indian Hatchet made of
              white
              sparr From Barbados by the Revd
              Mr. Clark."
Dr. Stack,#Drack,311193035,['2097'],Miscellanies.,EPF108491025v,"2097.
            A piece of an ancient plaister'd Wall? Mandible of a
              fish? from Peru by  Dr. Stack from the Collection of Mr. Brown who liv'd there it has some very
              small Chrystalls in its Cavities"
Mr. Brown,,,['2097'],Miscellanies.,EPF108491025v,"2097.
            A piece of an ancient plaister'd Wall? Mandible of a
              fish? from Peru by  Dr. Stack from the Collection of Mr. Brown who liv'd there it has some very
              small Chrystalls in its Cavities"
Duke of Cumberland,,,['2101'],Miscellanies.,EPF108491026v,"2101.
            A Frame containing two Medalls of the Duke of Cumberland
              two of
               Sr. Isaac Newton and one of 
                Pope Alexander VIII. All turn'd by Mr. John Jackson in an engine invented by him. The
                small medalls of the Duke & 
                  Sr. Isaac Newton are the same wt. larger only contracted in the
              turning
            
              
              X"
Sr. Isaac Newton,,,['2101'],Miscellanies.,EPF108491026v,"2101.
            A Frame containing two Medalls of the Duke of Cumberland
              two of
               Sr. Isaac Newton and one of 
                Pope Alexander VIII. All turn'd by Mr. John Jackson in an engine invented by him. The
                small medalls of the Duke & 
                  Sr. Isaac Newton are the same wt. larger only contracted in the
              turning
            
              
              X"
Pope Alexander VIII,,,['2101'],Miscellanies.,EPF108491026v,"2101.
            A Frame containing two Medalls of the Duke of Cumberland
              two of
               Sr. Isaac Newton and one of 
                Pope Alexander VIII. All turn'd by Mr. John Jackson in an engine invented by him. The
                small medalls of the Duke & 
                  Sr. Isaac Newton are the same wt. larger only contracted in the
              turning
            
              
              X"
Mr. John Jackson,,,['2101'],Miscellanies.,EPF108491026v,"2101.
            A Frame containing two Medalls of the Duke of Cumberland
              two of
               Sr. Isaac Newton and one of 
                Pope Alexander VIII. All turn'd by Mr. John Jackson in an engine invented by him. The
                small medalls of the Duke & 
                  Sr. Isaac Newton are the same wt. larger only contracted in the
              turning
            
              
              X"
Sr. Isaac Newton,,,['2101'],Miscellanies.,EPF108491026v,"2101.
            A Frame containing two Medalls of the Duke of Cumberland
              two of
               Sr. Isaac Newton and one of 
                Pope Alexander VIII. All turn'd by Mr. John Jackson in an engine invented by him. The
                small medalls of the Duke & 
                  Sr. Isaac Newton are the same wt. larger only contracted in the
              turning
            
              
              X"
Clemens XII,,,['2102'],Miscellanies.,EPF108491026v,"2102.
             Clemens XII. P. M. in Wax. framed.
              given me by Mr. Scott.
            
              
              X"
Mr. Scott,,,['2102'],Miscellanies.,EPF108491026v,"2102.
             Clemens XII. P. M. in Wax. framed.
              given me by Mr. Scott.
            
              
              X"
Mr. Hawkeens,,,['2103'],Miscellanies.,EPF108491026v,"2103.
            A Knitting-Needle-Case wt. a Chain to it, cutt out of
              one peice of wood
               by a Shepard in Oxfordshire. from Mr. Hawkeens.
            
              
              20 m"
Mr. Fairweather,,,['2105'],Miscellanies.,EPF108491026v,"2105.
            The Habet of the Queen of Mada= =gascar made of
                Grasse wove Carpet -wise and dyed of sevl : colours. given. me by Mr.
                Fairweather to whom it was given by the Queen herself.
            
              
              19 R
              XX"
Mr. Geo Edwards,,,['2106'],Miscellanies.,EPF108491026v,"2106.
            A Mas'k worn by the North American Indians in their approach to the Deer in
              order by that disguise to kill them given me by  Mr. Geo Edwards
            
              22 b
            
            XX"
Mr. Maidstone,#Mr._Maidstone,,['316'],Miscellanies.,EPF108491027,"-316.
            A hank of China
              Silk twist for fishing lines
              given me by Mr.
                Maidstone
            
              
              24"
James,,,['2108'],Miscellanies.,EPF108491027v,"2108
            A wooden image from Jamaica, given by James
              Theobalds Esqr. and supposed by him to
              be an American Idol.
            X"
Theobalds,,,['2108'],Miscellanies.,EPF108491027v,"2108
            A wooden image from Jamaica, given by James
              Theobalds Esqr. and supposed by him to
              be an American Idol.
            X"
Mr. William Watson,,,['2109'],Miscellanies.,EPF108491027v,"2109
            An intire Electrical apparatus. Presented by  Mr. William Watson"
King Charles the Second's,,,['2110'],Miscellanies.,EPF108491027v,"2110
            A nest of twenty three Pearl Sieves brought in 
                King Charles the Second's time from
              India. Presented by  Willm. Hanbury Esqr.
            
              24 C
            
            X"
Willm. Hanbury Esqr,#WEsqr,333145857954723021375,['2110'],Miscellanies.,EPF108491027v,"2110
            A nest of twenty three Pearl Sieves brought in 
                King Charles the Second's time from
              India. Presented by  Willm. Hanbury Esqr.
            
              24 C
            
            X"
Mr. Hubert,,,['2111'],Miscellanies.,EPF108491027v,"2111
            The Representation of a Battle cut in Vellum with a pair of
              scissars by  Mr.
                Hubert of
              Geneva. and presented from him by the 
                Duke of Graffton to the Museum. In a black frame"
Duke of Graffton,,,['2111'],Miscellanies.,EPF108491027v,"2111
            The Representation of a Battle cut in Vellum with a pair of
              scissars by  Mr.
                Hubert of
              Geneva. and presented from him by the 
                Duke of Graffton to the Museum. In a black frame"
Father Fontaney,,,['323'],Miscellanies.,EPF108491028,"-323.
            A Chinese rule given me by
               Father Fontaney , tis made of
              Bambo cane.
            
              
              24
              X"
