Sr. Hans,#Hans_Sloane,77959,['1862'],Miscellanies.,EPF108491005v,"-1862
            
              Lady Sondes. enter'd by mistake
              given by  Sr. Hans to  Mr. Southwell","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1862</ea:catnum>
            <p><lb/>
              <persName ref=""#Lady_Sondes"">Lady <add rend=""underline"">Sondes</add></persName>. enter'd by mistake<lb/>
              given by <persName ref=""#Hans_Sloane""> S<hi rend=""sup"">r</hi>. Hans</persName> to <persName ref=""#Robert_Southwell""> M<hi rend=""sup"">r</hi>. <gap reason=""illegible""/>Southwell</persName></p>
            <p>
              
            </p>
          </div3>




          "
Mr. Southwell,#Robert_Southwell,51758315,['1862'],Miscellanies.,EPF108491005v,"-1862
            
              Lady Sondes. enter'd by mistake
              given by  Sr. Hans to  Mr. Southwell","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1862</ea:catnum>
            <p><lb/>
              <persName ref=""#Lady_Sondes"">Lady <add rend=""underline"">Sondes</add></persName>. enter'd by mistake<lb/>
              given by <persName ref=""#Hans_Sloane""> S<hi rend=""sup"">r</hi>. Hans</persName> to <persName ref=""#Robert_Southwell""> M<hi rend=""sup"">r</hi>. <gap reason=""illegible""/>Southwell</persName></p>
            <p>
              
            </p>
          </div3>




          "
Mr. Styleman,#Mr_Styleman,,['1863'],Miscellanies.,EPF108491006v,"-1863.
            A Chinese womans shoe brought from there by 
              Mr.
                Styleman given me by his wife
            
              
              
              24","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1863.</ea:catnum>
            <p>A Chinese womans <add rend=""underline"">shoe</add> brought from there by 
              <persName ref=""#Mr_Styleman"">M<hi rend=""sup"">r</hi>.<lb/>
                <add rend=""underline"">Styleman</add></persName> given me by his wife</p>
            <p>
              
              
              <add rend=""red"">24</add>
            </p>
          </div3>

          "
Mr. Bell,#Mr._Bell,,['1866'],Miscellanies.,EPF108491006v,"-1866.
            A rice or Alabaster
              box wt. a Chinese picture on it.
              by  Mr. Bell.
            
              
              A.W.F. 1853 Steatite. in form of a seated figure wh:
                forms lid. low relief. L. 2 5/8.
              
              X","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1866.</ea:catnum>
            <p>A <material>rice</material> or <material>Alabaster</material>
              <add rend=""underline"">box</add> w<hi rend=""sup"">t</hi>. a Chinese picture on it.<lb/>
              by <persName ref=""#Mr._Bell""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Bell</add></persName>.<lb/></p>
            <p>
              
              <add rend=""ink"" hand=""later"">A.W.F. 1853 Steatite. in form of a seated figure<lb/> wh:
                forms lid. low relief. L. 2 5/8.</add>
              
              <metamark rend=""ink"">X</metamark>
            </p>
          </div3>
          "
Capt. Midleton.,#Capt_Christopher_Middleton,2604452,['1867'],Miscellanies.,EPF108491006v,"1867.
            A Canoa from Hudsons bay or
              Greenland wt. some
              instruments belonging to it. given to me by  Capt.
                  Midleton.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">1867.</ea:catnum>
            <p>A <add rend=""underline"">Canoa</add> from <metamark function=""carets""><placeName ref=""#Hudson_Bay"">Hudsons bay</placeName> or</metamark>
              <placeName ref=""#Greenland"">Greenland</placeName> w<hi rend=""sup"">t</hi>. some
              instruments belonging<lb/> to it. given to me by <persName ref=""#Capt_Christopher_Middleton""> Cap<hi rend=""sup"">t</hi>.
                  <add rend=""underline"">Midleton.</add></persName></p>
            <p>
              
            </p>
          </div3>

          "
Mr. Hoofnail,#Mr_Hoofnail,,['1869'],Miscellanies.,EPF108491006v,"-1869.
            A box containing the sevll. sorts of
                foyles to be used in setting under I wells or
              pretious stones or chrystalls, &
              glasse to counter feit them given to me by Mr. Hoofnail in
                fountain court in the strand Jeweller.
            
              
              27 C
              X","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1869.</ea:catnum>
            <p>A <add rend=""underline"">box</add> containing the sev<hi rend=""sup"">ll</hi>. sorts of
                <add rend=""underline"">foyles</add> to be used<lb/> in setting under I wells or
              pretious stones or chrystalls, &amp;<lb/>
              <material>glasse</material> to counter feit them given to me by <persName ref=""#Mr_Hoofnail"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Hoofnail</add></persName><lb/> in
                <placeName ref=""#Fountain_Court_Strand"">fountain court in the strand</placeName> Jeweller.</p>
            <p>
              
              <add rend=""red"">27 C</add>
              <metamark rend=""ink"">X</metamark>
            </p>
          </div3>
          "
Mrs. Hepheshebah Parker,#Mrs_Hepheshebah_Parker,,['1871'],Miscellanies.,EPF108491006v,"-1871.
            A pincushion made by
                    Mrs. Hepheshebah Parker near
                Croydon of sevll. coloured silks & Brocade & sowed wt. the
              silks of the same colour by her who had great convulsions in the small pox &
              lost her sight by them Being her physitian I have seen strange convulsions
              on her temples wch. would rise to a great heighth in them I had sevll. letters from her wrote in her own hand wch. was a
              good one. When I tryed her wt. silks of sevll.
              colours she never miss'd telling me their true colours by tasting &
              smelling to them. The same she would tell of the sevll.
              colours by tasting & then smelling to them. I tryed her wt a flour of bellis minor from my garden wch had
                white & red petals
              & by tasting & smelling to ym. she declard their sevll. colours.
            
              
              29 a","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1871.</ea:catnum>
            <p>A <add rend=""underline"">pincushion</add> made <metamark function=""carets"">by
                    <persName ref=""#Mrs_Hepheshebah_Parker"">M<hi rend=""sup"">rs</hi>. Hepheshebah <add rend=""underline"">Parker</add></persName> near
                <placeName ref=""#Croydon"">Croydon</placeName></metamark> of sev<hi rend=""sup"">ll</hi>. coloured silks &amp; Brocade &amp;<lb/> sowed w<hi rend=""sup"">t</hi>. the
              silks of the same colour by her who had great<lb/> convulsions in the small pox &amp;
              lost her sight by them<lb/> Being her physitian I have seen strange convulsions
              on<lb/> her temples w<hi rend=""sup"">ch</hi>. would rise to a <measure type=""sizeWeight"">great</measure> heighth in them<lb/> I had sev<hi rend=""sup"">ll</hi>. letters from her wrote in her own hand w<hi rend=""sup"">ch</hi>.<lb/> was a
              good one. When I tryed her w<hi rend=""sup"">t</hi>. silks of sev<hi rend=""sup"">ll</hi>.
              colours<lb/> she never miss'd telling me their true colours by tasting &amp;<lb/>
              smelling to them. The same she would tell of the sev<hi rend=""sup"">ll</hi>.
              colours<lb/> by tasting &amp; then smelling to them. I tryed her w<hi rend=""sup"">t</hi> a flour of<lb/> bellis minor from my garden w<hi rend=""sup"">ch</hi> had
                <note type=""colour"">white</note> &amp; <note type=""colour"">red</note> petals<lb/>
              &amp; by tasting &amp; smelling to y<hi rend=""sup"">m</hi>. she declard their sev<hi rend=""sup"">ll</hi>. colours.</p>
            <p>
              
              <add rend=""red"">29 a</add>
            </p>
          </div3>

          "
Dr. Labe,#Dr_Labe,,['1872'],Miscellanies.,EPF108491006v,"-1872.
            Sal Lactis vaccini chrystallini from Dr. Labe. Made use of
              in consumptions Hectics &c. the medicine is dear.
            
              
              19 k","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1872.</ea:catnum>
            <p><add rend=""underline"">Sal Lactis vaccini</add> chrystallini from <persName ref=""#Dr_Labe"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Labe</add></persName>. Made use of
              in<lb/> consumptions Hectics &amp;c. the medicine is dear.</p>
            <p>
              
              <add rend=""red"">19 k</add>
            </p>
          </div3>

          "
Mrs. Stephens,#Mrs_Stephens,,['1874'],Miscellanies.,EPF108491006v,"-1874.
            Powder of Mrs. Stephens for dissolving the stones?
            
              
              19 k","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1874.</ea:catnum>
            <p><add rend=""underline"">Powder</add> of <persName ref=""#Mrs_Stephens"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Stephens</add></persName> for dissolving the stones?</p>
            <p>
              
              <add rend=""red"">19 k</add>
            </p>
          </div3>

          "
Pet.,#James_Petiver,34799386,['1876'],Miscellanies.,EPF108491006v,"-1876.
            Maiden pipes.
              
                Pet.
            
              20 K","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1876.</ea:catnum>
            <p>Maiden <add rend=""underline"">pipes.</add>
              <persName ref=""#James_Petiver"">
                <add rend=""underline"">Pet.</add></persName></p>
            <p>
              <add rend=""red"">20 K</add>
            </p>
          </div3>

          "
Dr. Krieg,#David_Krieg,289291613,['55'],Miscellanies.,EPF108491007,"-55.
            A  Livonia
              Cittern sent me by
               Dr. Krieg, made of 2 pieces of
                wood, the one hollowed of firr, the other flatt & holes in it of oak.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-55.</ea:catnum>
            <p>A <placeName ref=""#Livonia""> Livonia</placeName>
              <add rend=""underline"">Cittern</add> sent me by<lb/>
              <persName ref=""#David_Krieg""> D<hi rend=""sup"">r</hi>. Krieg</persName>, made of 2 pieces<lb/> of
                <material>wood</material>, the one hollowed of<lb/> firr, the other <measure type=""shape"">flatt</measure> &amp; holes<lb/> in it of oak.</p>
            <p>
              
            </p>
          </div3>

          "
Mr.- Cunningham,#James_Cunningham,,['64'],Miscellanies.,EPF108491007,"-64.
            A Chinese compasse sent me by Mr.- Cunningham in a Japan box.
            
              
              25","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-64.</ea:catnum>
            <p>A Chinese <add rend=""underline"">compasse</add> sent me by <persName ref=""#James_Cunningham"">M<hi rend=""sup"">r</hi>.-<lb/> Cunningham</persName> in a <placeName ref=""#Japan"">Japan</placeName> box.</p>
            <p>
              
              <add rend=""red"">25</add>
            </p>
          </div3>




          "
Mr. Pycolas,#Mr._Pycolas,,['1880'],Miscellanies.,EPF108491007v,"-1880.
            Æsculapius & Hygiena incisd in a Chrystall wt.
              a- looking glasse plate behind it making it look-
              embossd given to me by Mr. Pycolas & made by Vale. Vicor.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1880.</ea:catnum>
            <p><add rend=""underline"">Æsculapius &amp; Hygiena</add> incisd in a <add rend=""underline""><material>Chrystall</material></add> w<hi rend=""sup"">t</hi>.
              a-<lb/> looking <material>glasse</material> plate behind it making it look-<lb/>
              embossd given to me by <persName ref=""#Mr._Pycolas"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Pycolas</add></persName> &amp; made by <persName ref=""#Vale_Vicor"">Vale.<lb/> Vicor</persName>.</p>
            <p>
              
            </p>
          </div3>

          "
